movieId,title,cluster_no
1275,Highlander,14
1276,Cool Hand Luke,0
1277,Cyrano de Bergerac,10
1278,Young Frankenstein,1
1279,Night on Earth,16
1280,Raise the Red Lantern (Da hong deng long gao gao gua),0
1281,"Great Dictator, The",16
1282,Fantasia,4
1283,High Noon,0
1284,"Big Sleep, The",6
1285,Heathers,1
1286,Somewhere in Time,13
1287,Ben-Hur,14
1288,This Is Spinal Tap,1
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),11
1290,Some Kind of Wonderful,13
1291,Indiana Jones and the Last Crusade,14
1292,Being There,16
1293,Gandhi,0
1295,"Unbearable Lightness of Being, The",0
1296,"Room with a View, A",13
1297,Real Genius,1
1298,Pink Floyd: The Wall,0
1299,"Killing Fields, The",0
1300,My Life as a Dog (Mitt liv som hund),16
1301,Forbidden Planet,0
1302,Field of Dreams,4
1303,"Man Who Would Be King, The",0
1304,Butch Cassidy and the Sundance Kid,7
1305,"Paris, Texas",13
1306,Until the End of the World (Bis ans Ende der Welt),0
1307,When Harry Met Sally...,5
1310,Hype!,11
1312,Female Perversions,0
1318,Blue Juice,16
1320,Alien³ (a.k.a. Alien 3),2
1321,"American Werewolf in London, An",3
1322,Amityville 1992: It's About Time,17
1323,Amityville 3-D,17
1324,Amityville: Dollhouse,17
1325,Amityville: A New Generation,17
1326,Amityville II: The Possession,17
1327,"Amityville Horror, The",15
1328,"Amityville Curse, The",17
1329,Blood for Dracula (Andy Warhol's Dracula),17
1330,April Fool's Day,17
1331,Audrey Rose,17
1332,"Believers, The",3
1333,"Birds, The",3
1334,"Blob, The",8
1335,Blood Beach,17
1336,Body Parts,3
1337,"Body Snatcher, The",15
1339,Dracula (Bram Stoker's Dracula),3
1340,"Bride of Frankenstein, The (Bride of Frankenstein)",8
1341,Burnt Offerings,17
1342,Candyman,3
1343,Cape Fear,3
1344,Cape Fear,6
1345,Carrie,15
1346,Cat People,17
1347,"Nightmare on Elm Street, A",3
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",17
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice),17
1350,"Omen, The",3
1351,Blood and Wine (Blood & Wine),6
1352,Albino Alligator,6
1353,"Mirror Has Two Faces, The",10
1354,Breaking the Waves,0
1355,Nightwatch,3
1356,Star Trek: First Contact,2
1357,Shine,13
1358,Sling Blade,0
1359,Jingle All the Way,1
1361,Paradise Lost: The Child Murders at Robin Hood Hills,11
1363,"Preacher's Wife, The",0
1365,Ridicule,0
1366,"Crucible, The",0
1367,101 Dalmatians,12
1370,Die Hard 2,2
1371,Star Trek: The Motion Picture,8
1372,Star Trek VI: The Undiscovered Country,7
1373,Star Trek V: The Final Frontier,7
1374,Star Trek II: The Wrath of Khan,2
1375,Star Trek III: The Search for Spock,14
1376,Star Trek IV: The Voyage Home,1
1377,Batman Returns,9
1378,Young Guns,1
1379,Young Guns II,7
1380,Grease,5
1381,Grease 2,5
1382,Marked for Death,0
1385,Under Siege,15
1387,Jaws,7
1388,Jaws 2,3
1389,Jaws 3-D,7
1390,My Fellow Americans,1
1391,Mars Attacks!,7
1392,Citizen Ruth,16
1393,Jerry Maguire,13
1394,Raising Arizona,1
1395,Tin Men,16
1396,Sneakers,9
1397,Bastard Out of Carolina,0
1398,In Love and War,13
1399,Marvin's Room,0
1401,Ghosts of Mississippi,0
1405,Beavis and Butt-Head Do America,12
1406,La Cérémonie,6
1407,Scream,3
1408,"Last of the Mohicans, The",7
1409,Michael,10
1411,Hamlet,13
1412,Some Mother's Son,0
1413,"Whole Wide World, The",0
1414,Mother,1
1415,"Thieves (Voleurs, Les)",13
1416,Evita,0
1417,"Portrait of a Lady, The",0
1419,Walkabout,0
1422,Murder at 1600,6
1423,Hearts and Minds,0
1425,Fierce Creatures,1
1426,Zeus and Roxanne,11
1427,Turbulence,2
1428,Angel Baby,0
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo),2
1430,Underworld,1
1431,Beverly Hills Ninja,1
1432,Metro,9
1437,"Cement Garden, The",0
1438,Dante's Peak,2
1439,Meet Wally Sparks,1
1440,Amos & Andrew,1
1441,Benny & Joon,5
1442,Prefontaine,0
1445,McHale's Navy,1
1446,Kolya (Kolja),16
1447,Gridlock'd,6
1449,Waiting for Guffman,1
1453,"Beautician and the Beast, The",5
1454,SubUrbia,16
1456,"Pest, The",1
1457,Fools Rush In,10
1458,Touch,13
1459,Absolute Power,3
1460,That Darn Cat,1
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation),1
1464,Lost Highway,13
1465,Rosewood,0
1466,Donnie Brasco,6
1468,Booty Call,5
1473,Best Men,9
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),1
1475,Kama Sutra: A Tale of Love,13
1476,Private Parts,16
1477,Love Jones,13
1479,"Saint, The",2
1480,Smilla's Sense of Snow,15
1483,Crash,15
1484,"Daytrippers, The",10
1485,Liar Liar,1
1487,Selena,0
1488,"Devil's Own, The",15
1489,Cats Don't Dance,4
1490,B*A*P*S,1
1493,Love and Other Catastrophes,13
1495,Turbo: A Power Rangers Movie,14
1496,Anna Karenina,13
1497,Double Team,7
1498,Inventing the Abbotts,13
1499,Anaconda,2
1500,Grosse Pointe Blank,5
1502,Kissed,13
1503,8 Heads in a Duffel Bag,1
1507,Paradise Road,0
1513,Romy and Michele's High School Reunion,1
1514,Temptress Moon (Feng Yue),13
1515,Volcano,15
1516,Children of the Revolution,1
1517,Austin Powers: International Man of Mystery,14
1518,Breakdown,2
1519,Broken English,0
1526,Fathers' Day,1
1527,"Fifth Element, The",14
1529,Nowhere,16
1533,"Promise, The (La promesse)",0
1537,Shall We Dance? (Shall We Dansu?),10
1541,Addicted to Love,5
1542,Brassed Off,10
1544,"Lost World: Jurassic Park, The",2
1545,Ponette,0
1546,Schizopolis,1
1547,Shiloh,0
1549,Rough Magic,13
1550,Trial and Error,5
1551,Buddy,4
1552,Con Air,2
1554,"Pillow Book, The",13
1556,Speed 2: Cruise Control,2
1562,Batman & Robin,2
1564,For Roseanna (Roseanna's Grave),10
1565,Head Above Water,1
1566,Hercules,12
1569,My Best Friend's Wedding,5
1571,When the Cat's Away (Chacun cherche son chat),5
1572,"Contempt (Mépris, Le)",0
1573,Face/Off,9
1574,Fall,13
1580,Men in Black (a.k.a. MIB),7
1581,Out to Sea,1
1582,Wild America,4
1583,"Simple Wish, A",4
1584,Contact,0
1585,Love Serenade,1
1586,G.I. Jane,0
1587,Conan the Barbarian,14
1588,George of the Jungle,1
1589,Cop Land,9
1590,Event Horizon,8
1591,Spawn,2
1592,Air Bud,1
1593,Picture Perfect,5
1594,In the Company of Men,16
1596,Career Girls,0
1597,Conspiracy Theory,15
1598,Desperate Measures,6
1599,Steel,7
1600,She's So Lovely,13
1601,Hoodlum,6
1602,Leave It to Beaver,1
1603,Mimic,8
1604,Money Talks,1
1605,Excess Baggage,13
1606,Kull the Conqueror,14
1608,Air Force One,2
1609,187 (One Eight Seven),15
1610,"Hunt for Red October, The",2
1611,My Own Private Idaho,13
1612,"Kiss Me, Guido",1
1613,Star Maps,0
1614,In & Out,1
1615,"Edge, The",0
1616,"Peacemaker, The",2
1617,L.A. Confidential,6
1619,Seven Years in Tibet,0
1620,Kiss the Girls,6
1621,Soul Food,0
1623,Wishmaster,17
1624,"Thousand Acres, A",0
1625,"Game, The",15
1626,Fire Down Below,15
1627,U Turn,6
1629,"MatchMaker, The",5
1631,"Assignment, The",2
1633,Ulee's Gold,0
1635,"Ice Storm, The",0
1639,Chasing Amy,10
1641,"Full Monty, The",16
1642,Indian Summer (a.k.a. Alive & Kicking),16
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)",13
1644,I Know What You Did Last Summer,3
1645,The Devil's Advocate,15
1646,RocketMan (a.k.a. Rocket Man),5
1647,Playing God,6
1648,"House of Yes, The",16
1649,"Fast, Cheap & Out of Control",11
1650,Washington Square,0
1652,Year of the Horse,11
1653,Gattaca,15
1654,FairyTale: A True Story,4
1655,Phantoms,15
1656,Swept from the Sea,13
1658,"Life Less Ordinary, A",3
1659,Hurricane Streets,0
1660,Eve's Bayou,0
1661,Switchback,6
1662,Gang Related,6
1663,Stripes,1
1665,Bean,1
1667,Mad City,0
1670,Welcome to Sarajevo,0
1671,Deceiver,6
1672,"Rainmaker, The",0
1673,Boogie Nights,0
1674,Witness,13
1675,Incognito,6
1676,Starship Troopers,7
1677,Critical Care,16
1678,"Joy Luck Club, The",13
1679,Chairman of the Board,1
1680,Sliding Doors,13
1681,Mortal Kombat: Annihilation,14
1682,"Truman Show, The",16
1683,"Wings of the Dove, The",13
1684,Mrs. Dalloway,13
1685,"I Love You, I Love You Not",13
1686,Red Corner,6
1687,"Jackal, The",2
1688,Anastasia,4
1689,"Man Who Knew Too Little, The",6
1690,Alien: Resurrection,7
1693,Amistad,0
1694,"Apostle, The",0
1695,Artemisia,0
1696,Bent,0
1699,"Butcher Boy, The",16
1701,Deconstructing Harry,16
1702,Flubber,12
1703,For Richer or Poorer,1
1704,Good Will Hunting,13
1707,Home Alone 3,1
1711,Midnight in the Garden of Good and Evil,6
1713,Mouse Hunt,1
1717,Scream 2,3
1718,Stranger in the House,3
1719,"Sweet Hereafter, The",0
1721,Titanic,13
1722,Tomorrow Never Dies,2
1726,"Postman, The",14
1727,"Horse Whisperer, The",13
1729,Jackie Brown,6
1730,Kundun,0
1731,Mr. Magoo,1
1732,"Big Lebowski, The",1
1733,Afterglow,13
1734,My Life in Pink (Ma vie en rose),16
1735,Great Expectations,13
1739,3 Ninjas: High Noon On Mega Mountain,1
1746,Senseless,1
1747,Wag the Dog,1
1748,Dark City,8
1752,Hard Rain,9
1753,Half Baked,1
1754,Fallen,6
1755,Shooting Fish,5
1757,Fallen Angels (Duo luo tian shi),13
1759,"Four Days in September (O Que É Isso, Companheiro?)",0
1760,Spice World,1
1762,Deep Rising,7
1767,Music From Another Room,13
1769,"Replacement Killers, The",9
1770,B. Monkey,6
1771,Night Flier,17
1772,Blues Brothers 2000,1
1777,"Wedding Singer, The",5
1779,Sphere,8
1783,Palmetto,6
1784,As Good as It Gets,10
1785,King of New York,6
1791,Twilight,6
1792,U.S. Marshals,9
1793,Welcome to Woop-Woop,1
1794,Love and Death on Long Island,16
1797,Everest,11
1798,Hush,3
1799,Suicide Kings,6
1801,"Man in the Iron Mask, The",14
1804,"Newton Boys, The",6
1805,Wild Things,6
1806,Paulie,12
1807,"Cool, Dry Place, A",0
1809,Fireworks (Hana-bi),6
1810,Primary Colors,16
1812,Wide Awake,16
1816,Two Girls and a Guy,16
1821,"Object of My Affection, The",5
1824,Homegrown,1
1825,The Players Club,16
1826,Barney's Great Adventure,4
1827,"Big One, The",1
1829,Chinese Box,13
1831,Lost in Space,14
1833,Mercury Rising,15
1834,"Spanish Prisoner, The",6
1835,City of Angels,13
1836,"Last Days of Disco, The",16
1837,"Odd Couple II, The",1
1839,My Giant,1
1840,He Got Game,0
1841,"Gingerbread Man, The",15
1844,Live Flesh (Carne trémula),13
1845,Zero Effect,3
1848,"Borrowers, The",12
1855,Krippendorf's Tribe,1
1856,Kurt & Courtney,11
1857,"Real Blonde, The",1
1858,Mr. Nice Guy (Yat goh ho yan),1
1859,Taste of Cherry (Ta'm e guilass),0
1860,Character (Karakter),0
1862,Species II,8
1863,Major League: Back to the Minors,1
1866,"Big Hit, The",9
1867,Tarzan and the Lost City,14
1870,"Dancer, Texas Pop. 81",16
1873,"Misérables, Les",13
1875,Clockwatchers,1
1876,Deep Impact,15
1881,Quest for Camelot,4
1882,Godzilla,2
1883,Bulworth,10
1884,Fear and Loathing in Las Vegas,16
1885,"Opposite of Sex, The",10
1887,Almost Heroes,1
1888,Hope Floats,10
1889,Insomnia,15
1891,"Ugly, The",3
1892,"Perfect Murder, A",3
1893,Beyond Silence (Jenseits der Stille),0
1894,Six Days Seven Nights,5
1895,Can't Hardly Wait,10
1897,High Art,13
1900,"Children of Heaven, The (Bacheha-Ye Aseman)",16
1902,Dream for an Insomniac,13
1904,Henry Fool,16
1906,Mr. Jealousy,5
1907,Mulan,12
1909,"X-Files: Fight the Future, The",9
1910,I Went Down,16
1911,Dr. Dolittle,1
1912,Out of Sight,10
1913,Picnic at Hanging Rock,0
1914,Smoke Signals,16
1916,Buffalo '66 (a.k.a. Buffalo 66),13
1917,Armageddon,2
1918,Lethal Weapon 4,9
1919,Madeline,1
1920,Small Soldiers,4
1921,Pi,15
1922,Whatever,0
1923,There's Something About Mary,5
1924,Plan 9 from Outer Space,8
1926,"Broadway Melody, The",11
1927,All Quiet on the Western Front,0
1928,Cimarron,0
1929,Grand Hotel,13
1931,Mutiny on the Bounty,0
1932,"Great Ziegfeld, The",0
1933,"Life of Emile Zola, The",0
1934,You Can't Take It with You,5
1936,Mrs. Miniver,0
1937,Going My Way,16
1938,"Lost Weekend, The",0
1939,"Best Years of Our Lives, The",0
1940,Gentleman's Agreement,0
1941,Hamlet,0
1942,All the King's Men,0
1944,From Here to Eternity,13
1945,On the Waterfront,6
1946,Marty,13
1947,West Side Story,13
1948,Tom Jones,5
1949,"Man for All Seasons, A",0
1950,In the Heat of the Night,0
1951,Oliver!,0
1952,Midnight Cowboy,0
1953,"French Connection, The",9
1954,Rocky,0
1955,Kramer vs. Kramer,0
1956,Ordinary People,0
1957,Chariots of Fire,0
1958,Terms of Endearment,16
1959,Out of Africa,13
1960,"Last Emperor, The",0
1961,Rain Man,0
1962,Driving Miss Daisy,0
1963,Take the Money and Run,1
1964,Klute,0
1965,Repo Man,1
1966,Metropolitan,1
1967,Labyrinth,4
1968,"Breakfast Club, The",16
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A",17
1970,"Nightmare on Elm Street 3: Dream Warriors, A",3
1971,"Nightmare on Elm Street 4: The Dream Master, A",3
1972,"Nightmare on Elm Street 5: The Dream Child, A",17
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",17
1974,Friday the 13th,3
1975,Friday the 13th Part 2,17
1976,Friday the 13th Part 3: 3D,17
1977,Friday the 13th Part IV: The Final Chapter,17
1978,Friday the 13th Part V: A New Beginning,17
1979,Friday the 13th Part VI: Jason Lives,17
1980,Friday the 13th Part VII: The New Blood,17
1981,Friday the 13th Part VIII: Jason Takes Manhattan,17
1982,Halloween,17
1983,Halloween II,17
1984,Halloween III: Season of the Witch,17
1985,Halloween 4: The Return of Michael Myers,17
1986,Halloween 5: The Revenge of Michael Myers,17
1987,Prom Night,17
1990,Prom Night IV: Deliver Us From Evil,17
1991,Child's Play,3
1992,Child's Play 2,3
1993,Child's Play 3,3
1994,Poltergeist,3
1995,Poltergeist II: The Other Side,3
1996,Poltergeist III,3
1997,"Exorcist, The",17
1998,Exorcist II: The Heretic,17
1999,"Exorcist III, The",17
2000,Lethal Weapon,9
2001,Lethal Weapon 2,9
2002,Lethal Weapon 3,9
2003,Gremlins,1
2004,Gremlins 2: The New Batch,1
2005,"Goonies, The",12
2006,"Mask of Zorro, The",5
2007,Polish Wedding,1
2008,"This World, Then the Fireworks",6
2009,Soylent Green,15
2010,Metropolis,0
2011,Back to the Future Part II,1
2012,Back to the Future Part III,1
2013,"Poseidon Adventure, The",14
2014,Freaky Friday,12
2015,"Absent-Minded Professor, The",12
2016,"Apple Dumpling Gang Rides Again, The",1
2017,Babes in Toyland,4
2018,Bambi,4
2019,Seven Samurai (Shichinin no samurai),14
2020,Dangerous Liaisons,13
2021,Dune,8
2022,"Last Temptation of Christ, The",0
2023,"Godfather: Part III, The",6
2024,"Rapture, The",0
2025,Lolita,13
2026,Disturbing Behavior,3
2027,Jane Austen's Mafia!,1
2028,Saving Private Ryan,0
2032,"Barefoot Executive, The",1
2033,"Black Cauldron, The",4
2034,"Black Hole, The",8
2035,Blackbeard's Ghost,1
2036,Blank Check,1
2037,Candleshoe,12
2038,"Cat from Outer Space, The",1
2040,"Computer Wore Tennis Shoes, The",1
2041,Condorman,14
2042,D2: The Mighty Ducks,1
2043,Darby O'Gill and the Little People,4
2044,"Devil and Max Devlin, The",1
2046,Flight of the Navigator,4
2048,"Great Mouse Detective, The",9
2050,Herbie Goes Bananas,12
2051,Herbie Goes to Monte Carlo,12
2052,Hocus Pocus,12
2053,"Honey, I Blew Up the Kid",1
2054,"Honey, I Shrunk the Kids",12
2055,Hot Lead and Cold Feet,1
2056,In Search of the Castaways,4
2057,"Incredible Journey, The",4
2058,"Negotiator, The",9
2059,"Parent Trap, The",5
2060,BASEketball,1
2064,Roger & Me,11
2065,"Purple Rose of Cairo, The",10
2066,Out of the Past,11
2067,Doctor Zhivago,13
2068,Fanny and Alexander (Fanny och Alexander),0
2069,"Trip to Bountiful, The",0
2070,Tender Mercies,13
2071,And the Band Played On,0
2072,"'burbs, The",1
2073,Fandango,1
2074,"Night Porter, The (Portiere di notte, Il)",13
2075,Mephisto,0
2076,Blue Velvet,15
2077,"Journey of Natty Gann, The",4
2078,"Jungle Book, The",12
2080,Lady and the Tramp,12
2081,"Little Mermaid, The",12
2082,"Mighty Ducks, The",1
2083,"Muppet Christmas Carol, The",1
2084,Newsies,11
2085,101 Dalmatians (One Hundred and One Dalmatians),4
2087,Peter Pan,4
2088,Popeye,1
2089,"Rescuers Down Under, The",4
2090,"Rescuers, The",4
2091,Return from Witch Mountain,8
2092,"Return of Jafar, The",4
2093,Return to Oz,4
2094,"Rocketeer, The",14
2095,"Shaggy D.A., The",1
2096,Sleeping Beauty,4
2097,Something Wicked This Way Comes,15
2098,Son of Flubber,1
2099,Song of the South,4
2100,Splash,5
2102,Steamboat Willie,12
2103,Tall Tale,4
2104,Tex,0
2105,Tron,14
2106,Swing Kids,0
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),3
2108,L.A. Story,5
2109,"Jerk, The",1
2110,Dead Men Don't Wear Plaid,6
2111,"Man with Two Brains, The",1
2112,Grand Canyon,6
2114,"Outsiders, The",0
2115,Indiana Jones and the Temple of Doom,14
2116,"Lord of the Rings, The",4
2117,1984 (Nineteen Eighty-Four),0
2118,"Dead Zone, The",3
2119,Maximum Overdrive,17
2120,Needful Things,0
2121,Cujo,3
2122,Children of the Corn,3
2123,All Dogs Go to Heaven,12
2124,"Addams Family, The",12
2125,Ever After: A Cinderella Story,10
2126,Snake Eyes,9
2130,Atlantic City,13
2131,Autumn Sonata (Höstsonaten),0
2132,Who's Afraid of Virginia Woolf?,0
2133,Adventures in Babysitting,1
2134,Weird Science,1
2135,Doctor Dolittle,4
2136,"Nutty Professor, The",1
2137,Charlotte's Web,4
2138,Watership Down,4
2139,"Secret of NIMH, The",4
2140,"Dark Crystal, The",4
2141,"American Tail, An",12
2142,"American Tail: Fievel Goes West, An",4
2143,Legend,4
2144,Sixteen Candles,5
2145,Pretty in Pink,10
2146,St. Elmo's Fire,13
2147,"Clan of the Cave Bear, The",4
2148,House,17
2149,House II: The Second Story,17
2150,"Gods Must Be Crazy, The",1
2151,"Gods Must Be Crazy II, The",1
2152,Air Bud: Golden Receiver,1
2153,"Avengers, The",14
2154,How Stella Got Her Groove Back,13
2155,"Slums of Beverly Hills, The",16
2156,"Best Man, The (Testimone dello sposo, Il)",10
2159,Henry: Portrait of a Serial Killer,3
2160,Rosemary's Baby,15
2161,"NeverEnding Story, The",4
2162,"NeverEnding Story II: The Next Chapter, The",4
2163,Attack of the Killer Tomatoes!,1
2164,Surf Nazis Must Die,16
2165,Your Friends and Neighbors,16
2166,Return to Paradise,6
2167,Blade,3
2169,Dead Man on Campus,1
2170,Wrongfully Accused,1
2171,Next Stop Wonderland,10
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",16
2174,Beetlejuice,1
2175,Déjà Vu,13
2176,Rope,6
2177,Family Plot,1
2178,Frenzy,3
2179,Topaz,3
2180,Torn Curtain,3
2181,Marnie,15
2182,"Wrong Man, The",15
2183,"Man Who Knew Too Much, The",15
2184,"Trouble with Harry, The",1
2185,I Confess,3
2186,Strangers on a Train,6
2187,Stage Fright,3
2188,54,0
2190,Why Do Fools Fall In Love?,0
2193,Willow,14
2194,"Untouchables, The",9
2195,Dirty Work,1
2196,Knock Off,7
2201,"Paradine Case, The",0
2202,Lifeboat,0
2203,Shadow of a Doubt,6
2204,Saboteur,3
2205,Mr. & Mrs. Smith,5
2206,Suspicion,3
2207,Jamaica Inn,0
2208,"Lady Vanishes, The",15
2210,Sabotage,3
2211,Secret Agent,3
2212,"Man Who Knew Too Much, The",15
2226,"Ring, The",0
2227,"Lodger: A Story of the London Fog, The",6
2231,Rounders,0
2232,Cube,8
2236,Simon Birch,0
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),16
2240,My Bodyguard,0
2241,Class,1
2243,Broadcast News,10
2244,"Allnighter, The",5
2245,Working Girl,10
2247,Married to the Mob,1
2248,Say Anything...,10
2249,My Blue Heaven,1
2252,Hero,16
2253,Toys,1
2255,Young Doctors in Love,1
2256,Parasite,8
2257,No Small Affair,5
2259,Blame It on Rio,5
2260,Wisdom,6
2261,One Crazy Summer,1
2262,About Last Night...,10
2263,"Seventh Sign, The",15
2264,We're No Angels,1
2265,Nothing But Trouble,1
2266,"Butcher's Wife, The",5
2267,Mortal Thoughts,3
2268,"Few Good Men, A",6
2269,Indecent Proposal,13
2271,Permanent Midnight,0
2272,One True Thing,0
2273,Rush Hour,9
2275,Six-String Samurai,14
2278,Ronin,9
2279,Urban Legend,3
2280,Clay Pigeons,6
2281,Monument Ave.,9
2282,Pecker,16
2283,"Sheltering Sky, The",0
2286,"Fiendish Plot of Dr. Fu Manchu, The",1
2287,Them!,8
2288,"Thing, The",2
2289,"Player, The",16
2290,Stardust Memories,16
2291,Edward Scissorhands,13
2292,Overnight Delivery,5
2294,Antz,12
2295,"Impostors, The",1
2296,"Night at the Roxbury, A",1
2297,What Dreams May Come,13
2298,Strangeland,3
2300,"Producers, The",1
2301,History of the World: Part I,1
2302,My Cousin Vinny,1
2303,Nashville,0
2304,Love Is the Devil,0
2306,Holy Man,1
2307,One Tough Cop,9
2310,"Mighty, The",0
2311,2010: The Year We Make Contact,8
2312,Children of a Lesser God,0
2313,"Elephant Man, The",0
2314,Beloved,0
2315,Bride of Chucky (Child's Play 4),3
2316,Practical Magic,13
2318,Happiness,16
2320,Apt Pupil,15
2321,Pleasantville,16
2322,Soldier,7
2323,"Cruise, The",11
